year,state,state_abbr,county,percent_depression,total_population
2021,Louisiana,LA,Vernon,26.2,48027
2021,Louisiana,LA,Vernon,26.6,48027
2021,Louisiana,LA,Washington,25.8,45133
2021,Louisiana,LA,Washington,26.7,45133
2021,Louisiana,LA,Webster,26.7,36184
2021,Louisiana,LA,Webster,27.9,36184
2021,Louisiana,LA,West Baton Rouge,24.3,27792
2021,Louisiana,LA,West Baton Rouge,24.0,27792
2021,Louisiana,LA,West Carroll,27.0,9594
2021,Louisiana,LA,West Carroll,28.1,9594
2021,Louisiana,LA,West Feliciana,21.4,15494
2021,Louisiana,LA,West Feliciana,20.8,15494
2021,Louisiana,LA,Winn,25.9,13488
2021,Louisiana,LA,Winn,25.2,13488
2021,Massachusetts,MA,Barnstable,23.2,232411
2021,Massachusetts,MA,Barnstable,21.0,232411
2021,Massachusetts,MA,Berkshire,21.0,128657
2021,Massachusetts,MA,Berkshire,22.4,128657
2021,Massachusetts,MA,Bristol,22.2,580164
2021,Massachusetts,MA,Bristol,21.7,580164
2021,Massachusetts,MA,Dukes,20.7,21097
2021,Massachusetts,MA,Dukes,22.3,21097
2021,Massachusetts,MA,Essex,22.1,807074
2021,Massachusetts,MA,Essex,21.6,807074
2021,Massachusetts,MA,Franklin,24.2,71015
2021,Massachusetts,MA,Franklin,22.8,71015
2021,Massachusetts,MA,Hampden,24.7,462718
2021,Massachusetts,MA,Hampden,25.2,462718
2021,Massachusetts,MA,Hampshire,23.9,161572
2021,Massachusetts,MA,Hampshire,23.9,161572
2021,Massachusetts,MA,Middlesex,19.3,1614742
2021,Massachusetts,MA,Middlesex,19.4,1614742
2021,Massachusetts,MA,Nantucket,20.1,14491
2021,Massachusetts,MA,Nantucket,20.5,14491
2021,Massachusetts,MA,Norfolk,19.7,724505
2021,Massachusetts,MA,Norfolk,19.2,724505
2021,Massachusetts,MA,Plymouth,20.6,533003
2021,Massachusetts,MA,Plymouth,21.5,533003
2021,Massachusetts,MA,Suffolk,20.4,771245
2021,Massachusetts,MA,Suffolk,21.1,771245
2021,Massachusetts,MA,Worcester,21.7,862029
2021,Massachusetts,MA,Worcester,22.1,862029
2021,Maryland,MD,Allegany,23.9,67729
2021,Maryland,MD,Allegany,23.3,67729
2021,Maryland,MD,Anne Arundel,19.1,590336
2021,Maryland,MD,Anne Arundel,19.3,590336
2021,Maryland,MD,Baltimore,21.2,849316
2021,Maryland,MD,Baltimore,20.7,849316
2021,Maryland,MD,Baltimore City,20.0,576498
2021,Maryland,MD,Baltimore City,20.0,576498
2021,Maryland,MD,Calvert,18.7,93928
2021,Maryland,MD,Calvert,19.3,93928
2021,Maryland,MD,Caroline,22.6,33386
2021,Maryland,MD,Caroline,21.9,33386
2021,Maryland,MD,Carroll,19.6,173873
2021,Maryland,MD,Carroll,20.4,173873
2021,Maryland,MD,Cecil,22.5,103905
2021,Maryland,MD,Cecil,23.2,103905
2021,Maryland,MD,Charles,15.7,168698
2021,Maryland,MD,Charles,15.5,168698
2021,Maryland,MD,Dorchester,19.6,32489
2021,Maryland,MD,Dorchester,20.8,32489
2021,Maryland,MD,Frederick,19.0,279835
2021,Maryland,MD,Frederick,18.7,279835
2021,Maryland,MD,Garrett,21.8,28702
2021,Maryland,MD,Garrett,23.3,28702
2021,Maryland,MD,Harford,21.1,262977
2021,Maryland,MD,Harford,20.5,262977
2021,Maryland,MD,Howard,16.6,334529
2021,Maryland,MD,Howard,16.8,334529
2021,Maryland,MD,Kent,19.7,19270
2021,Maryland,MD,Kent,18.4,19270
2021,Maryland,MD,Montgomery,16.9,1054827
2021,Maryland,MD,Montgomery,17.3,1054827
2021,Maryland,MD,Prince George's,12.4,955306
2021,Maryland,MD,Prince George's,12.3,955306
2021,Maryland,MD,Queen Anne's,20.2,50798
2021,Maryland,MD,Queen Anne's,19.1,50798
2021,Maryland,MD,Somerset,19.5,24584
2021,Maryland,MD,Somerset,19.5,24584
2021,Maryland,MD,St. Mary's,18.5,114468
2021,Maryland,MD,St. Mary's,18.4,114468
2021,Maryland,MD,Talbot,18.4,37626
2021,Maryland,MD,Talbot,20.5,37626
2021,Maryland,MD,Washington,23.2,154937
2021,Maryland,MD,Washington,22.6,154937
2021,Maryland,MD,Wicomico,22.3,103980
2021,Maryland,MD,Wicomico,22.3,103980
2021,Maryland,MD,Worcester,19.0,53132
2021,Maryland,MD,Worcester,20.7,53132
2021,Maine,ME,Androscoggin,27.7,111034
2021,Maine,ME,Androscoggin,28.6,111034
2021,Maine,ME,Aroostook,25.2,66859
2021,Maine,ME,Aroostook,23.3,66859
2021,Maine,ME,Cumberland,22.7,305231
2021,Maine,ME,Cumberland,23.4,305231
2021,Maine,ME,Franklin,26.6,29687
2021,Maine,ME,Franklin,25.0,29687
2021,Maine,ME,Hancock,26.3,56192
2021,Maine,ME,Hancock,28.3,56192
2021,Maine,ME,Kennebec,24.9,124486
2021,Maine,ME,Kennebec,23.8,124486
2021,Maine,ME,Knox,24.7,41084
2021,Maine,ME,Knox,26.7,41084
2021,Maine,ME,Lincoln,25.5,35828
2021,Maine,ME,Lincoln,23.2,35828
2021,Maine,ME,Oxford,25.0,58629
2021,Maine,ME,Oxford,26.7,58629
2021,Maine,ME,Penobscot,25.7,152765
2021,Maine,ME,Penobscot,24.9,152765
2021,Maine,ME,Piscataquis,25.9,17165
2021,Maine,ME,Piscataquis,23.7,17165
2021,Maine,ME,Sagadahoc,23.8,37071
2021,Maine,ME,Sagadahoc,25.5,37071
2021,Maine,ME,Somerset,26.3,50592
2021,Maine,ME,Somerset,24.7,50592
2021,Maine,ME,Waldo,24.4,39912
2021,Maine,ME,Waldo,22.9,39912
2021,Maine,ME,Washington,25.8,31121
2021,Maine,ME,Washington,27.9,31121
2021,Maine,ME,York,23.8,214591
2021,Maine,ME,York,22.6,214591
2021,Michigan,MI,Alcona,26.2,10235
2021,Michigan,MI,Alcona,22.9,10235
2021,Michigan,MI,Alger,23.6,8821
2021,Michigan,MI,Alger,22.5,8821
2021,Michigan,MI,Allegan,22.7,120950
2021,Michigan,MI,Allegan,23.5,120950
2021,Michigan,MI,Alpena,24.3,28893
2021,Michigan,MI,Alpena,26.2,28893
2021,Michigan,MI,Antrim,22.6,23813
2021,Michigan,MI,Antrim,24.8,23813
2021,Michigan,MI,Arenac,26.1,14975
2021,Michigan,MI,Arenac,24.0,14975
2021,Michigan,MI,Baraga,22.9,8215
2021,Michigan,MI,Baraga,23.8,8215
2021,Michigan,MI,Barry,24.4,62992
2021,Michigan,MI,Barry,23.3,62992
2021,Michigan,MI,Bay,26.4,102985
2021,Michigan,MI,Bay,25.2,102985
2021,Michigan,MI,Benzie,25.1,18223
2021,Michigan,MI,Benzie,23.0,18223
2021,Michigan,MI,Berrien,24.2,153101
2021,Michigan,MI,Berrien,23.1,153101
2021,Michigan,MI,Branch,24.3,44985
2021,Michigan,MI,Branch,25.2,44985
2021,Michigan,MI,Calhoun,24.7,133819
2021,Michigan,MI,Calhoun,23.9,133819
2021,Michigan,MI,Cass,24.5,51483
2021,Michigan,MI,Cass,23.1,51483
2021,Michigan,MI,Charlevoix,24.5,26086
2021,Michigan,MI,Charlevoix,22.7,26086
2021,Michigan,MI,Cheboygan,23.5,25752
2021,Michigan,MI,Cheboygan,25.8,25752
2021,Michigan,MI,Chippewa,24.0,36816
2021,Michigan,MI,Chippewa,23.6,36816
2021,Michigan,MI,Clare,26.2,31065
2021,Michigan,MI,Clare,28.1,31065
2021,Michigan,MI,Clinton,24.7,79426
2021,Michigan,MI,Clinton,23.9,79426
2021,Michigan,MI,Crawford,23.6,13204
2021,Michigan,MI,Crawford,25.7,13204
2021,Michigan,MI,Delta,24.8,36826
2021,Michigan,MI,Delta,23.0,36826
2021,Michigan,MI,Dickinson,25.2,25787
2021,Michigan,MI,Dickinson,23.5,25787
2021,Michigan,MI,Eaton,24.3,108944
2021,Michigan,MI,Eaton,23.4,108944
2021,Michigan,MI,Emmet,24.2,34225
2021,Michigan,MI,Emmet,22.7,34225
2021,Michigan,MI,Genesee,25.6,404208
2021,Michigan,MI,Genesee,24.8,404208
2021,Michigan,MI,Gladwin,24.3,25485
2021,Michigan,MI,Gladwin,26.7,25485
2021,Michigan,MI,Gogebic,25.7,14361
2021,Michigan,MI,Gogebic,23.3,14361
2021,Michigan,MI,Grand Traverse,23.1,95860
2021,Michigan,MI,Grand Traverse,24.2,95860
2021,Michigan,MI,Gratiot,24.5,41544
2021,Michigan,MI,Gratiot,24.8,41544
2021,Michigan,MI,Hillsdale,24.3,45546
2021,Michigan,MI,Hillsdale,25.5,45546
2021,Michigan,MI,Houghton,24.4,37313
2021,Michigan,MI,Houghton,24.8,37313
2021,Michigan,MI,Huron,25.4,31252
2021,Michigan,MI,Huron,23.3,31252
2021,Michigan,MI,Ingham,25.5,284034
2021,Michigan,MI,Ingham,26.0,284034
2021,Michigan,MI,Ionia,23.0,67197
2021,Michigan,MI,Ionia,23.3,67197
2021,Michigan,MI,Iosco,27.0,25369
2021,Michigan,MI,Iosco,24.4,25369
2021,Michigan,MI,Iron,23.4,11635
2021,Michigan,MI,Iron,26.2,11635
2021,Michigan,MI,Isabella,26.3,64813
2021,Michigan,MI,Isabella,27.3,64813
2021,Michigan,MI,Jackson,24.8,160050
2021,Michigan,MI,Jackson,24.0,160050
2021,Michigan,MI,Kalamazoo,24.8,261108
2021,Michigan,MI,Kalamazoo,24.8,261108
2021,Michigan,MI,Kalkaska,25.4,17979
2021,Michigan,MI,Kalkaska,26.8,17979
2021,Michigan,MI,Kent,24.8,658046
2021,Michigan,MI,Kent,24.9,658046
2021,Michigan,MI,Keweenaw,21.0,2107
2021,Michigan,MI,Keweenaw,24.2,2107
2021,Michigan,MI,Lake,26.9,12308
2021,Michigan,MI,Lake,24.1,12308
2021,Michigan,MI,Lapeer,24.1,88513
2021,Michigan,MI,Lapeer,23.0,88513
2021,Michigan,MI,Leelanau,23.0,22623
2021,Michigan,MI,Leelanau,20.5,22623
2021,Michigan,MI,Lenawee,23.6,98956
2021,Michigan,MI,Lenawee,24.5,98956
2021,Michigan,MI,Livingston,24.1,195014
2021,Michigan,MI,Livingston,23.1,195014
2021,Michigan,MI,Luce,23.0,5309
2021,Michigan,MI,Luce,22.3,5309
2021,Michigan,MI,Mackinac,24.2,10906
2021,Michigan,MI,Mackinac,22.1,10906
2021,Michigan,MI,Macomb,24.6,876792
2021,Michigan,MI,Macomb,23.9,876792
2021,Michigan,MI,Manistee,22.0,25350
2021,Michigan,MI,Manistee,23.6,25350
2021,Michigan,MI,Marquette,25.3,66103
2021,Michigan,MI,Marquette,25.9,66103
2021,Michigan,MI,Mason,24.5,29383
2021,Michigan,MI,Mason,26.3,29383
2021,Michigan,MI,Mecosta,25.1,40031
2021,Michigan,MI,Mecosta,25.6,40031
2021,Michigan,MI,Menominee,23.6,23299
2021,Michigan,MI,Menominee,25.6,23299
2021,Michigan,MI,Midland,25.2,83457
2021,Michigan,MI,Midland,24.2,83457
2021,Michigan,MI,Missaukee,25.2,15130
2021,Michigan,MI,Missaukee,26.6,15130
2021,Michigan,MI,Monroe,24.0,155274
2021,Michigan,MI,Monroe,23.0,155274
2021,Michigan,MI,Montcalm,24.6,67220
2021,Michigan,MI,Montcalm,25.5,67220
2021,Michigan,MI,Montmorency,26.6,9297
2021,Michigan,MI,Montmorency,23.5,9297
2021,Michigan,MI,Muskegon,24.5,176511
2021,Michigan,MI,Muskegon,23.8,176511
2021,Michigan,MI,Newaygo,24.9,50296
2021,Michigan,MI,Newaygo,23.8,50296
2021,Michigan,MI,Oakland,19.5,1270017
2021,Michigan,MI,Oakland,18.9,1270017
2021,Michigan,MI,Oceana,24.3,26815
2021,Michigan,MI,Oceana,23.1,26815
2021,Michigan,MI,Ogemaw,24.9,20726
2021,Michigan,MI,Ogemaw,27.1,20726
2021,Michigan,MI,Ontonagon,22.5,5868
2021,Michigan,MI,Ontonagon,26.1,5868
2021,Michigan,MI,Osceola,26.6,23105
2021,Michigan,MI,Osceola,25.1,23105
2021,Michigan,MI,Oscoda,24.5,8311
2021,Michigan,MI,Oscoda,27.2,8311
2021,Michigan,MI,Otsego,25.8,25289
2021,Michigan,MI,Otsego,24.3,25289
2021,Michigan,MI,Ottawa,23.7,299157
2021,Michigan,MI,Ottawa,23.5,299157
2021,Michigan,MI,Presque Isle,25.9,13093
2021,Michigan,MI,Presque Isle,22.9,13093
2021,Michigan,MI,Roscommon,26.0,23633
2021,Michigan,MI,Roscommon,23.0,23633
2021,Michigan,MI,Saginaw,22.4,189591
2021,Michigan,MI,Saginaw,23.3,189591
2021,Michigan,MI,Sanilac,25.8,40506
2021,Michigan,MI,Sanilac,24.2,40506
2021,Michigan,MI,Schoolcraft,26.2,8030
2021,Michigan,MI,Schoolcraft,23.8,8030
2021,Michigan,MI,Shiawassee,26.3,67877
2021,Michigan,MI,Shiawassee,25.2,67877
2021,Michigan,MI,St. Clair,24.9,160053
2021,Michigan,MI,St. Clair,26.1,160053
2021,Michigan,MI,St. Joseph,25.2,60758
2021,Michigan,MI,St. Joseph,24.2,60758
2021,Michigan,MI,Tuscola,25.3,52917
2021,Michigan,MI,Tuscola,23.8,52917
2021,Michigan,MI,Van Buren,25.1,75658
2021,Michigan,MI,Van Buren,24.1,75658
2021,Michigan,MI,Washtenaw,25.8,369390
2021,Michigan,MI,Washtenaw,26.1,369390
2021,Michigan,MI,Wayne,22.0,1774816
2021,Michigan,MI,Wayne,22.4,1774816
2021,Michigan,MI,Wexford,25.4,33901
2021,Michigan,MI,Wexford,24.2,33901
2021,Minnesota,MN,Aitkin,24.9,15887
2021,Minnesota,MN,Aitkin,21.7,15887
2021,Minnesota,MN,Anoka,20.7,367018
2021,Minnesota,MN,Anoka,20.4,367018
2021,Minnesota,MN,Becker,22.4,35219
2021,Minnesota,MN,Becker,23.9,35219
2021,Minnesota,MN,Beltrami,26.2,46380
2021,Minnesota,MN,Beltrami,26.6,46380
2021,Minnesota,MN,Benton,24.2,41459
2021,Minnesota,MN,Benton,24.4,41459
2021,Minnesota,MN,Big Stone,23.5,5145
2021,Minnesota,MN,Big Stone,21.2,5145
2021,Minnesota,MN,Blue Earth,24.5,69280
2021,Minnesota,MN,Blue Earth,24.0,69280
2021,Minnesota,MN,Brown,22.3,25819
2021,Minnesota,MN,Brown,21.1,25819
2021,Minnesota,MN,Carlton,22.5,36409
2021,Minnesota,MN,Carlton,23.3,36409
2021,Minnesota,MN,Carver,19.9,108626
2021,Minnesota,MN,Carver,20.3,108626
2021,Minnesota,MN,Cass,20.4,30639
2021,Minnesota,MN,Cass,22.4,30639
2021,Minnesota,MN,Chippewa,23.1,12357
2021,Minnesota,MN,Chippewa,21.8,12357
2021,Minnesota,MN,Chisago,22.0,57469
2021,Minnesota,MN,Chisago,22.7,57469
2021,Minnesota,MN,Clay,26.0,65574
2021,Minnesota,MN,Clay,25.8,65574
2021,Minnesota,MN,Clearwater,24.0,8576
2021,Minnesota,MN,Clearwater,22.5,8576
2021,Minnesota,MN,Cook,21.9,5617
2021,Minnesota,MN,Cook,19.9,5617
2021,Minnesota,MN,Cottonwood,21.3,11569
2021,Minnesota,MN,Cottonwood,22.8,11569
2021,Minnesota,MN,Crow Wing,21.8,67270
2021,Minnesota,MN,Crow Wing,23.4,67270
2021,Minnesota,MN,Dakota,21.3,442038
2021,Minnesota,MN,Dakota,21.0,442038
2021,Minnesota,MN,Dodge,21.4,20935
2021,Minnesota,MN,Dodge,22.0,20935
2021,Minnesota,MN,Douglas,23.4,39238
2021,Minnesota,MN,Douglas,21.8,39238
2021,Minnesota,MN,Faribault,22.3,13909
2021,Minnesota,MN,Faribault,24.1,13909
2021,Minnesota,MN,Fillmore,22.9,21271
2021,Minnesota,MN,Fillmore,21.4,21271
2021,Minnesota,MN,Freeborn,21.6,30749
2021,Minnesota,MN,Freeborn,23.0,30749
2021,Minnesota,MN,Goodhue,22.8,47968
2021,Minnesota,MN,Goodhue,21.6,47968
2021,Minnesota,MN,Grant,23.9,6153
2021,Minnesota,MN,Grant,22.2,6153
2021,Minnesota,MN,Hennepin,22.6,1267416
2021,Minnesota,MN,Hennepin,22.7,1267416
2021,Minnesota,MN,Houston,21.0,18778
2021,Minnesota,MN,Houston,22.6,18778
2021,Minnesota,MN,Hubbard,22.6,21715
2021,Minnesota,MN,Hubbard,20.7,21715
2021,Minnesota,MN,Isanti,21.7,41906
2021,Minnesota,MN,Isanti,22.5,41906
2021,Minnesota,MN,Itasca,21.6,45070
2021,Minnesota,MN,Itasca,23.5,45070
2021,Minnesota,MN,Jackson,21.1,9990
2021,Minnesota,MN,Jackson,22.7,9990
2021,Minnesota,MN,Kanabec,24.0,16159
2021,Minnesota,MN,Kanabec,22.6,16159
2021,Minnesota,MN,Kandiyohi,20.9,43767
2021,Minnesota,MN,Kandiyohi,21.7,43767
2021,Minnesota,MN,Kittson,23.2,4146
2021,Minnesota,MN,Kittson,21.2,4146
2021,Minnesota,MN,Koochiching,24.7,11941
2021,Minnesota,MN,Koochiching,22.5,11941
2021,Minnesota,MN,Lac qui Parle,21.1,6684
2021,Minnesota,MN,Lac qui Parle,23.5,6684
2021,Minnesota,MN,Lake,21.8,10986
2021,Minnesota,MN,Lake,19.8,10986
2021,Minnesota,MN,Lake of the Woods,23.6,3823
2021,Minnesota,MN,Lake of the Woods,21.6,3823
2021,Minnesota,MN,Le Sueur,21.9,28841
2021,Minnesota,MN,Le Sueur,21.0,28841
2021,Minnesota,MN,Lincoln,23.6,5567
2021,Minnesota,MN,Lincoln,21.5,5567
2021,Minnesota,MN,Lyon,21.6,25231
2021,Minnesota,MN,Lyon,22.1,25231
2021,Minnesota,MN,Mahnomen,24.2,5414
2021,Minnesota,MN,Mahnomen,25.2,5414
2021,Minnesota,MN,Marshall,21.8,8988
2021,Minnesota,MN,Marshall,23.5,8988
2021,Minnesota,MN,Martin,22.5,19915
2021,Minnesota,MN,Martin,24.4,19915
2021,Minnesota,MN,McLeod,22.8,36735
2021,Minnesota,MN,McLeod,21.8,36735
2021,Minnesota,MN,Meeker,23.4,23376
2021,Minnesota,MN,Meeker,22.1,23376
2021,Minnesota,MN,Mille Lacs,22.5,26867
2021,Minnesota,MN,Mille Lacs,21.5,26867
2021,Minnesota,MN,Morrison,23.7,33992
2021,Minnesota,MN,Morrison,22.4,33992
2021,Minnesota,MN,Mower,20.5,40158
2021,Minnesota,MN,Mower,21.2,40158
2021,Minnesota,MN,Murray,20.4,8144
2021,Minnesota,MN,Murray,22.4,8144
2021,Minnesota,MN,Nicollet,23.8,34332
2021,Minnesota,MN,Nicollet,23.5,34332
2021,Minnesota,MN,Nobles,20.4,21991
2021,Minnesota,MN,Nobles,20.9,21991
2021,Minnesota,MN,Norman,21.7,6416
2021,Minnesota,MN,Norman,23.3,6416
2021,Minnesota,MN,Olmsted,21.6,163436
2021,Minnesota,MN,Olmsted,22.0,163436
2021,Minnesota,MN,Otter Tail,23.7,60046
2021,Minnesota,MN,Otter Tail,21.9,60046
2021,Minnesota,MN,Pennington,23.4,13780
2021,Minnesota,MN,Pennington,24.5,13780
2021,Minnesota,MN,Pine,23.1,29302
2021,Minnesota,MN,Pine,21.9,29302
2021,Minnesota,MN,Pipestone,21.0,9313
2021,Minnesota,MN,Pipestone,22.5,9313
2021,Minnesota,MN,Polk,23.4,30757
2021,Minnesota,MN,Polk,22.5,30757
2021,Minnesota,MN,Pope,21.5,11403
2021,Minnesota,MN,Pope,23.3,11403
2021,Minnesota,MN,Ramsey,24.2,543257
2021,Minnesota,MN,Ramsey,24.1,543257
2021,Minnesota,MN,Red Lake,21.6,3933
2021,Minnesota,MN,Red Lake,23.3,3933
2021,Minnesota,MN,Redwood,23.1,15366
2021,Minnesota,MN,Redwood,21.6,15366
2021,Minnesota,MN,Renville,22.8,14608
2021,Minnesota,MN,Renville,21.4,14608
2021,Minnesota,MN,Rice,20.2,67262
2021,Minnesota,MN,Rice,20.3,67262
2021,Minnesota,MN,Rock,23.6,9680
2021,Minnesota,MN,Rock,22.2,9680
2021,Minnesota,MN,Roseau,21.8,15258
2021,Minnesota,MN,Roseau,22.9,15258
2021,Minnesota,MN,Scott,20.5,153268
2021,Minnesota,MN,Scott,20.4,153268
2021,Minnesota,MN,Sherburne,20.6,99074
2021,Minnesota,MN,Sherburne,20.6,99074
2021,Minnesota,MN,Sibley,22.4,14917
2021,Minnesota,MN,Sibley,21.4,14917
2021,Minnesota,MN,St. Louis,22.8,199182
2021,Minnesota,MN,St. Louis,23.6,199182
2021,Minnesota,MN,Stearns,23.5,158947
2021,Minnesota,MN,Stearns,23.6,158947
2021,Minnesota,MN,Steele,22.5,37349
2021,Minnesota,MN,Steele,23.5,37349
2021,Minnesota,MN,Stevens,23.3,9700
2021,Minnesota,MN,Stevens,23.2,9700
2021,Minnesota,MN,Swift,23.5,9749
2021,Minnesota,MN,Swift,22.0,9749
2021,Minnesota,MN,Todd,22.2,25237
2021,Minnesota,MN,Todd,23.8,25237
2021,Minnesota,MN,Traverse,22.9,3286
2021,Minnesota,MN,Traverse,20.9,3286
2021,Minnesota,MN,Wabasha,23.1,21509
2021,Minnesota,MN,Wabasha,21.4,21509
2021,Minnesota,MN,Wadena,24.2,14177
2021,Minnesota,MN,Wadena,22.6,14177
2021,Minnesota,MN,Waseca,21.0,19000
2021,Minnesota,MN,Waseca,21.9,19000
2021,Minnesota,MN,Washington,21.7,272256
2021,Minnesota,MN,Washington,21.2,272256
2021,Minnesota,MN,Watonwan,22.0,11135
2021,Minnesota,MN,Watonwan,20.9,11135
2021,Minnesota,MN,Wilkin,22.3,6395
2021,Minnesota,MN,Wilkin,21.1,6395
2021,Minnesota,MN,Winona,23.1,49630
2021,Minnesota,MN,Winona,23.2,49630
2021,Minnesota,MN,Wright,21.7,144845
2021,Minnesota,MN,Wright,22.1,144845
2021,Minnesota,MN,Yellow Medicine,23.8,9411
2021,Minnesota,MN,Yellow Medicine,22.3,9411
2021,Missouri,MO,Adair,26.4,25185
2021,Missouri,MO,Adair,27.1,25185
2021,Missouri,MO,Andrew,22.1,18002
2021,Missouri,MO,Andrew,23.4,18002
2021,Missouri,MO,Atchison,25.5,5234
2021,Missouri,MO,Atchison,23.4,5234
2021,Missouri,MO,Audrain,26.3,24982
2021,Missouri,MO,Audrain,25.4,24982
2021,Missouri,MO,Barry,24.0,34712
2021,Missouri,MO,Barry,25.3,34712
2021,Missouri,MO,Barton,26.4,11658
2021,Missouri,MO,Barton,25.0,11658
2021,Missouri,MO,Bates,24.6,16105
2021,Missouri,MO,Bates,25.9,16105
2021,Missouri,MO,Benton,23.9,19908
2021,Missouri,MO,Benton,21.2,19908
2021,Missouri,MO,Bollinger,25.1,10556
2021,Missouri,MO,Bollinger,26.6,10556
2021,Missouri,MO,Boone,25.7,185840
2021,Missouri,MO,Boone,25.1,185840
2021,Missouri,MO,Buchanan,26.7,83853
2021,Missouri,MO,Buchanan,26.2,83853
2021,Missouri,MO,Butler,26.4,42101
2021,Missouri,MO,Butler,25.3,42101
2021,Missouri,MO,Caldwell,24.7,8897
2021,Missouri,MO,Caldwell,23.4,8897
2021,Missouri,MO,Callaway,23.6,44638
2021,Missouri,MO,Callaway,24.1,44638
2021,Missouri,MO,Camden,25.2,43436
2021,Missouri,MO,Camden,22.8,43436
2021,Missouri,MO,Cape Girardeau,24.8,82113
2021,Missouri,MO,Cape Girardeau,25.1,82113
2021,Missouri,MO,Carroll,25.2,8376
2021,Missouri,MO,Carroll,23.6,8376
2021,Missouri,MO,Carter,24.0,5320
2021,Missouri,MO,Carter,25.4,5320
2021,Missouri,MO,Cass,23.7,109638
2021,Missouri,MO,Cass,22.9,109638
2021,Missouri,MO,Cedar,24.2,14496
2021,Missouri,MO,Cedar,26.0,14496
2021,Missouri,MO,Chariton,23.1,7356
2021,Missouri,MO,Chariton,21.1,7356
2021,Missouri,MO,Christian,23.9,91499
2021,Missouri,MO,Christian,24.6,91499
2021,Missouri,MO,Clark,26.2,6736
2021,Missouri,MO,Clark,24.6,6736
2021,Missouri,MO,Clay,22.8,255518
2021,Missouri,MO,Clay,22.5,255518
2021,Missouri,MO,Clinton,22.4,21287
2021,Missouri,MO,Clinton,23.5,21287
2021,Missouri,MO,Cole,22.7,77205
2021,Missouri,MO,Cole,22.2,77205
2021,Missouri,MO,Cooper,23.9,17115
2021,Missouri,MO,Cooper,24.8,17115
2021,Missouri,MO,Crawford,25.0,22807
2021,Missouri,MO,Crawford,23.7,22807
2021,Missouri,MO,Dade,24.7,7599
2021,Missouri,MO,Dade,26.6,7599
2021,Missouri,MO,Dallas,25.1,17341
2021,Missouri,MO,Dallas,26.6,17341
2021,Missouri,MO,Daviess,24.8,8399
2021,Missouri,MO,Daviess,26.2,8399
2021,Missouri,MO,DeKalb,22.7,11098
2021,Missouri,MO,DeKalb,22.0,11098
2021,Missouri,MO,Dent,26.7,14432
2021,Missouri,MO,Dent,24.9,14432
2021,Missouri,MO,Douglas,23.2,11732
2021,Missouri,MO,Douglas,25.2,11732
2021,Missouri,MO,Dunklin,26.4,27717
2021,Missouri,MO,Dunklin,25.3,27717
2021,Missouri,MO,Franklin,25.0,105231
2021,Missouri,MO,Franklin,24.0,105231
2021,Missouri,MO,Gasconade,24.6,14791
2021,Missouri,MO,Gasconade,22.9,14791
2021,Missouri,MO,Gentry,23.9,6173
2021,Missouri,MO,Gentry,22.6,6173
2021,Missouri,MO,Greene,26.1,300865
2021,Missouri,MO,Greene,25.9,300865
2021,Missouri,MO,Grundy,24.0,9720
2021,Missouri,MO,Grundy,25.6,9720
2021,Missouri,MO,Harrison,23.9,8164
2021,Missouri,MO,Harrison,25.6,8164
2021,Missouri,MO,Henry,25.1,22206
2021,Missouri,MO,Henry,26.7,22206
2021,Missouri,MO,Hickory,23.3,8607
2021,Missouri,MO,Hickory,26.5,8607
2021,Missouri,MO,Holt,24.9,4226
2021,Missouri,MO,Holt,22.8,4226
2021,Missouri,MO,Howard,23.6,10168
2021,Missouri,MO,Howard,24.6,10168
2021,Missouri,MO,Howell,26.1,39975
2021,Missouri,MO,Howell,27.3,39975
2021,Missouri,MO,Iron,25.1,9408
2021,Missouri,MO,Iron,26.8,9408
2021,Missouri,MO,Jackson,21.7,716862
2021,Missouri,MO,Jackson,21.9,716862
2021,Missouri,MO,Jasper,26.2,123155
2021,Missouri,MO,Jasper,25.8,123155
2021,Missouri,MO,Jefferson,25.0,227771
2021,Missouri,MO,Jefferson,24.4,227771
2021,Missouri,MO,Johnson,23.9,54150
2021,Missouri,MO,Johnson,23.4,54150
2021,Missouri,MO,Knox,26.0,3808
2021,Missouri,MO,Knox,24.3,3808
2021,Missouri,MO,Laclede,24.3,36133
2021,Missouri,MO,Laclede,23.3,36133
2021,Missouri,MO,Lafayette,22.7,32817
2021,Missouri,MO,Lafayette,23.9,32817
2021,Missouri,MO,Lawrence,24.8,38321
2021,Missouri,MO,Lawrence,25.8,38321
2021,Missouri,MO,Lewis,25.2,10000
2021,Missouri,MO,Lewis,26.3,10000
2021,Missouri,MO,Lincoln,24.7,61586
2021,Missouri,MO,Lincoln,25.0,61586
2021,Missouri,MO,Linn,25.6,11843
2021,Missouri,MO,Linn,24.2,11843
2021,Missouri,MO,Livingston,24.9,14755
2021,Missouri,MO,Livingston,26.1,14755
2021,Missouri,MO,Macon,24.4,15183
2021,Missouri,MO,Macon,22.8,15183
2021,Missouri,MO,Madison,24.6,12652
2021,Missouri,MO,Madison,25.8,12652
2021,Missouri,MO,Maries,25.5,8406
2021,Missouri,MO,Maries,23.9,8406
2021,Missouri,MO,Marion,23.8,28518
2021,Missouri,MO,Marion,24.7,28518
2021,Missouri,MO,McDonald,24.6,23383
2021,Missouri,MO,McDonald,25.2,23383
2021,Missouri,MO,Mercer,23.8,3488
